corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_1094_10094,10094,0,cnc_train_194_1094_10094_10,'After studying all night because of the upcoming exam I felt exhausted in the morning.','<ARG0>After studying all night</ARG0> <SIG0>because of the upcoming exam</SIG0> <ARG1>I felt exhausted in the morning.</ARG1>',1
cnc,train_1095_10095,10095,0,cnc_train_195_1095_10095_10,"'Terrorists attack bus in Mumbai 13th July 2021 09:45 AM Carrying out a suicide mission , Terrorists have bombed a bus in crowded area.'","'Terrorists attack bus in Mumbai 13th July 2021 09:45 AM <ARG0>Carrying out a suicide mission</ARG0> , <ARG1>Terrorists have bombed a bus</ARG1> in crowded area.'",1
cnc,train_1096_10096,10096,0,cnc_train_196_1096_10096_10,"'The severe weather conditions, such as heavy rain and strong winds, resulted in a major power outage causing widespread blackouts and disrupting essential services leading to chaos and inconvenience for the residents.'","'The severe weather conditions, <SIG0>such as heavy rain and strong winds</SIG0>, resulted in a major power outage <ARG1>causing widespread blackouts and disrupting essential services</ARG1> <ARG0>leading to chaos and inconvenience for the residents</ARG0>.'",1
cnc,train_1097_10097,10097,0,cnc_train_197_1097_10097_10,"""The heavy rain caused severe flooding in the city, leading to extensive property damage.""","""<ARG0>The heavy rain</ARG0> <SIG0>caused</SIG0> <ARG1>severe flooding in the city</ARG1>, leading to extensive property damage.""",1
cnc,train_1098_10098,10098,0,cnc_train_198_1098_10098_10,'The students skipped class in order to attend the concert of their favorite band.','<ARG1>The students skipped class</ARG1> <ARG0><SIG0>in order</SIG0> to attend the concert of their favorite band</ARG0>.',1
cnc,train_1099_10099,10099,0,cnc_train_199_1099_10099_10,"'Last night , the thunderstorm , accompanied by heavy rain and strong winds, ripped through the city and caused widespread power outages throughout the area .'","'<ARG0>Last night , the thunderstorm , accompanied by heavy rain and strong winds, ripped through the city</ARG0> and <ARG1><SIG0>caused widespread power outages</SIG0> throughout the area</ARG1> .'",1
cnc,train_1100_10100,10100,0,cnc_train_200_1100_10100_10,'Heavy rain caused widespread flooding in the city.','<ARG1>Heavy rain</ARG1> caused <ARG0>widespread flooding</ARG0> in the city.',1
cnc,train_1101_10101,10101,0,cnc_train_201_1101_10101_10,'A heavy rainstorm flooded the streets damaging several cars.','<ARG0>A heavy rainstorm flooded the streets</ARG0> <ARG1><SIG0>damaging</SIG0> several cars</ARG1>.',1
cnc,train_1102_10102,10102,0,cnc_train_202_1102_10102_10,"'Despite the rain, a group of volunteers gathered in the park organizing a clean-up event.'","'Despite the rain, <ARG0>a group of volunteers gathered in the park</ARG0> <ARG1><SIG0>organizing</SIG0> a clean-up event</ARG1>.'",1
cnc,train_1103_10103,10103,0,cnc_train_203_1103_10103_10,'The heavy rains caused flooding in the city and led to the evacuation of residents and damage to infrastructure.','<ARG0>The heavy rains caused flooding in the city</ARG0> and <SIG0>led to</SIG0> <ARG1>the evacuation of residents and damage to infrastructure</ARG1>.',1
cnc,train_1104_10104,10104,0,cnc_train_204_1104_10104_10,"'Organizing a surprise party for her best friend's birthday, she wanted to show her appreciation for their friendship by throwing an unforgettable celebration.'","'Organizing a surprise party for her best friend's birthday, <ARG1>she wanted to show her appreciation for their friendship</ARG1> <ARG0><SIG0>by throwing an unforgettable celebration</SIG0>.'",1
cnc,train_1105_10105,10105,0,cnc_train_205_1105_10105_10,'Environmental activists have been protesting the construction of a new oil pipeline due to the potential damage it could cause to natural habitats and water sources.','<ARG0><SIG0>Environmental activists have been protesting</SIG0> the construction of a new oil pipeline</ARG0> <ARG1>due to the potential damage it could cause to natural habitats and water sources</ARG1>.',1
cnc,train_1106_10106,10106,0,cnc_train_206_1106_10106_10,"'However, the lack of job opportunities has resulted in a high rate of unemployment among the youth  and has caused economic instability in the region.'","'However, <ARG0>the lack of job opportunities</ARG0> has resulted in <ARG1>a high rate of unemployment among the youth </ARG1> and has caused economic instability in the region.'",1
cnc,train_1107_10107,10107,0,cnc_train_207_1107_10107_10,"'After the heavy rain floods submerged the entire town , causing significant damage to homes and infrastructure , rescue teams were deployed and residents were evacuated to safety.'","'After the heavy rain <ARG0>floods submerged the entire town</ARG0> , causing <SIG0>significant damage to homes and infrastructure</SIG0> , <ARG1>rescue teams were deployed and residents were evacuated to safety</ARG1>.'",1
cnc,train_1108_10108,10108,0,cnc_train_208_1108_10108_10,'Heavy rain caused flooding in the area leading to road closures and power outages.','<ARG1>Heavy rain caused flooding in the area</ARG1> <ARG0><SIG0>leading to</SIG0> road closures and power outages.</ARG0>',1
cnc,train_1109_10109,10109,0,cnc_train_209_1109_10109_10,'A car crashed into a tree because the driver was texting while driving.','<ARG1>A car crashed into a tree</ARG1> because <ARG0>the driver was texting while driving</ARG0>.',1
cnc,train_1110_10110,10110,0,cnc_train_210_1110_10110_10,'The car crashed into a tree because the driver was texting on their phone.,'<ARG1>The car crashed into a tree</ARG1> because <ARG0>the driver was texting on their phone</ARG0>.,1
cnc,train_1111_10111,10111,0,cnc_train_211_1111_10111_10,'Due to the heavy rainfall many roads were flooded causing traffic jams throughout the city.','<ARG1>Due to the heavy rainfall</ARG1> <ARG0>many roads were flooded</ARG0> <SIG0>causing traffic jams throughout the city.</SIG0>',1
cnc,train_1112_10112,10112,0,cnc_train_212_1112_10112_10,"'In response to the unrest, the university implemented stricter security measures and increased police presence on campus , resulting in a decrease in violent incidents.'","'In response to the unrest, <SIG0>the university implemented stricter security measures</SIG0> and <ARG1>increased police presence on campus</ARG1> , <ARG0>resulting in a decrease in violent incidents</ARG0>.'",1
cnc,train_1113_10113,10113,0,cnc_train_213_1113_10113_10,He missed the bus because he overslept .,<ARG1>He missed the bus</ARG1> because <ARG0>he overslept</ARG0> .,1
cnc,train_1114_10114,10114,0,cnc_train_214_1114_10114_10,'Local residents evacuate their homes due to approaching hurricane as advised by local authorities.','<ARG1>Local residents evacuate their homes</ARG1> <SIG0>due to</SIG0> <ARG0>approaching hurricane</ARG0> as advised by local authorities.',1
cnc,train_1115_10115,10115,0,cnc_train_215_1115_10115_10,10 May 2018 The company saw a significant increase in sales last quarter due to their new advertising campaign targeted towards younger demographics.,10 May 2018 <ARG1>The company saw a significant increase in sales last quarter</ARG1> <ARG0><SIG0>due to their new advertising campaign targeted towards younger demographics</SIG0></ARG0>.,1
cnc,train_1116_10116,10116,0,cnc_train_216_1116_10116_10,"'The car crashed into a tree because the driver was texting , according to eyewitnesses.'","'<ARG1>The car crashed into a tree</ARG1> because <ARG0>the driver was texting</ARG0> , according to eyewitnesses.'",1
cnc,train_1117_10117,10117,0,cnc_train_217_1117_10117_10,She forgot to set her alarm clock therefore she overslept and missed her morning meeting.,<ARG0>She forgot to set her alarm clock</ARG0> <SIG0>therefore</SIG0> <ARG1>she overslept and missed her morning meeting</ARG1>.,1
cnc,train_1118_10118,10118,0,cnc_train_218_1118_10118_10,'“ After the argument escalated and the friendship was irreparably damaged .','“ <ARG0>After the argument escalated</ARG0> and <ARG1>the friendship was irreparably damaged</ARG1> .',1
cnc,train_1119_10119,10119,0,cnc_train_219_1119_10119_10,"'When the car ran out of gas, we had to walk home, since there was no nearby gas station.'","'When <ARG0>the car ran out of gas</ARG0>, <ARG1>we had to walk home</ARG1>, <SIG0>since there was no nearby gas station</SIG0>.'",1
cnc,train_1120_10120,10120,0,cnc_train_220_1120_10120_10,'The students boycotted the class because the professor assigned too much homework.','<ARG1>The students boycotted the class</ARG1> because <ARG0>the professor assigned too much homework</ARG0>.',1
cnc,train_1121_10121,10121,0,cnc_train_221_1121_10121_10,"'As the rain poured down , the streets became flooded , causing cars to get stuck in the water.'","'<ARG1>As the rain poured down</ARG1> , <SIG0>the streets became flooded</SIG0> , causing <ARG0>cars to get stuck in the water</ARG0>.'",1
cnc,train_1122_10122,10122,0,cnc_train_222_1122_10122_10,Increased pollution levels have led to a rise in respiratory diseases such as asthma and bronchitis among the population living near industrial areas.',Increased pollution levels have led to a rise in respiratory diseases <SIG0>such as</SIG0> <ARG1>asthma and bronchitis</ARG1> <ARG0>among the population living near industrial areas</ARG0>.',1
cnc,train_1123_10123,10123,0,cnc_train_223_1123_10123_10,"'After the heavy rainstorm last night, the river flooded its banks, causing widespread damage to nearby homes and infrastructure.'","'After <SIG0>the heavy rainstorm last night</SIG0>, <ARG0>the river flooded its banks</ARG0>, <ARG1>causing widespread damage to nearby homes and infrastructure</ARG1>.'",1
cnc,train_1124_10124,10124,0,cnc_train_224_1124_10124_10,"'NEW YORK : Stock prices plummeted on Wall Street August 15, 2019 08:00 EST Investors panicked and sold their shares, leading to a major market crash, after news broke out about an impending global recession and trade wars between major nations.'","'NEW YORK : Stock prices plummeted on Wall Street August 15, 2019 08:00 EST <ARG1>Investors panicked and sold their shares, leading to a major market crash</ARG1>, <ARG0>after news broke out about an impending global recession and trade wars between major nations</ARG0>.'",1
cnc,train_1125_10125,10125,0,cnc_train_225_1125_10125_10,"'Heavy rains caused the river to flood , resulting in the displacement of thousands of people.'","'<ARG1>Heavy rains caused the river to flood</ARG1> , <ARG0>resulting in the displacement of thousands of people</ARG0>.'",1
cnc,train_1126_10126,10126,0,cnc_train_226_1126_10126_10,"Due to the heavy rainstorm , the roof started leaking .'","<ARG0>Due to the heavy rainstorm</ARG0> , <ARG1>the roof started leaking</ARG1> .'",1
cnc,train_1127_10127,10127,0,cnc_train_227_1127_10127_10,"In response to growing public concern about climate change, many countries are implementing stricter environmental regulations and targets to reduce greenhouse gas emissions.","<ARG0>In response to growing public concern about climate change</ARG0>, <SIG0>many countries are implementing stricter environmental regulations and targets</SIG0> <ARG1>to reduce greenhouse gas emissions</ARG1>.",1
cnc,train_1128_10128,10128,0,cnc_train_228_1128_10128_10,The heavy rain and strong winds caused severe flooding in the city.,<ARG0>The heavy rain and strong winds</ARG0> <SIG0>caused</SIG0> <ARG1>severe flooding in the city</ARG1>.,1
cnc,train_1129_10129,10129,0,cnc_train_229_1129_10129_10,"""Implement stricter gun control laws to reduce the number of mass shootings: Recent incidents have shown the urgent need for strengthening regulations surrounding firearm access and ownership. These incidents have resulted in countless innocent lives being lost, making it imperative for governments to take immediate action and implement stricter gun control laws.""","""Implement stricter gun control laws to reduce the number of mass shootings: Recent incidents have shown the urgent need for <SIG0>strengthening regulations surrounding firearm access and ownership</SIG0>. <ARG0>These incidents have resulted in countless innocent lives being lost</ARG0>, making it imperative for governments to take immediate action and <ARG1>implement stricter gun control laws</ARG1>.""",1
